http://viaf.org/viaf/29501079,http://viaf.org/viaf/29501079,urn:PUL:bluemountain:bmtnaae,3
http://viaf.org/viaf/90634868,http://viaf.org/viaf/90634868,urn:PUL:bluemountain:bmtnaae,1
http://viaf.org/viaf/90634868,http://viaf.org/viaf/90634868,urn:PUL:bluemountain:bmtnaao,2
http://viaf.org/viaf/19762459,http://viaf.org/viaf/19762459,urn:PUL:bluemountain:bmtnaae,3
http://viaf.org/viaf/19762459,http://viaf.org/viaf/19762459,urn:PUL:bluemountain:bmtnaap,5
http://viaf.org/viaf/61874082,http://viaf.org/viaf/61874082,urn:PUL:bluemountain:bmtnaae,1
http://viaf.org/viaf/52056922,http://viaf.org/viaf/52056922,urn:PUL:bluemountain:bmtnaae,1
http://viaf.org/viaf/68979341,http://viaf.org/viaf/68979341,urn:PUL:bluemountain:bmtnaae,1
http://viaf.org/viaf/68979341,http://viaf.org/viaf/68979341,urn:PUL:bluemountain:bmtnaaj,1
http://viaf.org/viaf/14765320,http://viaf.org/viaf/14765320,urn:PUL:bluemountain:bmtnaae,3
http://viaf.org/viaf/14765320,http://viaf.org/viaf/14765320,urn:PUL:bluemountain:bmtnaaj,1
http://viaf.org/viaf/14765320,http://viaf.org/viaf/14765320,urn:PUL:bluemountain:bmtnaaz,40
http://viaf.org/viaf/18322972,http://viaf.org/viaf/18322972,urn:PUL:bluemountain:bmtnaae,1
http://viaf.org/viaf/18322972,http://viaf.org/viaf/18322972,urn:PUL:bluemountain:bmtnaaz,3
http://viaf.org/viaf/22143802
,http://viaf.org/viaf/22143802
,urn:PUL:bluemountain:bmtnaae,1
http://viaf.org/viaf/104172730,http://viaf.org/viaf/104172730,urn:PUL:bluemountain:bmtnaae,1
http://viaf.org/viaf/7457679,http://viaf.org/viaf/7457679,urn:PUL:bluemountain:bmtnaae,1
http://viaf.org/viaf/61551365,http://viaf.org/viaf/61551365,urn:PUL:bluemountain:bmtnaae,1
http://viaf.org/viaf/61551365,http://viaf.org/viaf/61551365,urn:PUL:bluemountain:bmtnaaj,1
http://viaf.org/viaf/61551365,http://viaf.org/viaf/61551365,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/61551365,http://viaf.org/viaf/61551365,urn:PUL:bluemountain:bmtnaaz,1
http://viaf.org/viaf/36923084,http://viaf.org/viaf/36923084,urn:PUL:bluemountain:bmtnaae,4
http://viaf.org/viaf/36923084,http://viaf.org/viaf/36923084,urn:PUL:bluemountain:bmtnaao,6
http://viaf.org/viaf/36923084,http://viaf.org/viaf/36923084,urn:PUL:bluemountain:bmtnaaz,1
http://viaf.org/viaf/76444389,http://viaf.org/viaf/76444389,urn:PUL:bluemountain:bmtnaae,2
http://viaf.org/viaf/34470693,http://viaf.org/viaf/34470693,urn:PUL:bluemountain:bmtnaae,3
http://viaf.org/viaf/34470693,http://viaf.org/viaf/34470693,urn:PUL:bluemountain:bmtnaaj,1
http://viaf.org/viaf/68965460,http://viaf.org/viaf/68965460,urn:PUL:bluemountain:bmtnaae,1
http://viaf.org/viaf/39414707,http://viaf.org/viaf/39414707,urn:PUL:bluemountain:bmtnaae,1
http://viaf.org/viaf/54345151,http://viaf.org/viaf/54345151,urn:PUL:bluemountain:bmtnaae,2
http://viaf.org/viaf/54345151,http://viaf.org/viaf/54345151,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/12329
,http://viaf.org/viaf/12329
,urn:PUL:bluemountain:bmtnaae,1
http://viaf.org/viaf/12306661,http://viaf.org/viaf/12306661,urn:PUL:bluemountain:bmtnaae,2
http://viaf.org/viaf/12306661,http://viaf.org/viaf/12306661,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/8178518,http://viaf.org/viaf/8178518,urn:PUL:bluemountain:bmtnaae,3
http://viaf.org/viaf/8178518,http://viaf.org/viaf/8178518,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/8178518,http://viaf.org/viaf/8178518,urn:PUL:bluemountain:bmtnaaz,8
http://viaf.org/viaf/49222341/
,http://viaf.org/viaf/49222341/
,urn:PUL:bluemountain:bmtnaae,3
http://viaf.org/viaf/49222341/
,http://viaf.org/viaf/49222341/
,urn:PUL:bluemountain:bmtnaaz,1
http://viaf.org/viaf/68934728,http://viaf.org/viaf/68934728,urn:PUL:bluemountain:bmtnaae,1
http://viaf.org/viaf/68934728,http://viaf.org/viaf/68934728,urn:PUL:bluemountain:bmtnaaz,4
http://viaf.org/viaf/96123513
,http://viaf.org/viaf/96123513
,urn:PUL:bluemountain:bmtnaae,4
http://viaf.org/viaf/9840622,http://viaf.org/viaf/9840622,urn:PUL:bluemountain:bmtnaae,1
http://viaf.org/viaf/51690736,http://viaf.org/viaf/51690736,urn:PUL:bluemountain:bmtnaae,1
http://viaf.org/viaf/36917441,http://viaf.org/viaf/36917441,urn:PUL:bluemountain:bmtnaae,1
http://viaf.org/viaf/9845015,http://viaf.org/viaf/9845015,urn:PUL:bluemountain:bmtnaae,1
http://viaf.org/viaf/5080960,http://viaf.org/viaf/5080960,urn:PUL:bluemountain:bmtnaae,1
http://viaf.org/viaf/5080960,http://viaf.org/viaf/5080960,urn:PUL:bluemountain:bmtnaao,8
http://viaf.org/viaf/66462101,http://viaf.org/viaf/66462101,urn:PUL:bluemountain:bmtnaae,1
http://viaf.org/viaf/41853731
,http://viaf.org/viaf/41853731
,urn:PUL:bluemountain:bmtnaae,1
http://viaf.org/viaf/20473231,http://viaf.org/viaf/20473231,urn:PUL:bluemountain:bmtnaae,1
http://viaf.org/viaf/24606774,http://viaf.org/viaf/24606774,urn:PUL:bluemountain:bmtnaae,1
http://viaf.org/viaf/60543666,http://viaf.org/viaf/60543666,urn:PUL:bluemountain:bmtnaae,1
http://viaf.org/viaf/29584085,http://viaf.org/viaf/29584085,urn:PUL:bluemountain:bmtnaae,1
http://viaf.org/viaf/66462795,http://viaf.org/viaf/66462795,urn:PUL:bluemountain:bmtnaaj,1
http://viaf.org/viaf/66462795,http://viaf.org/viaf/66462795,urn:PUL:bluemountain:bmtnaao,1
http://viaf.org/viaf/66462795,http://viaf.org/viaf/66462795,urn:PUL:bluemountain:bmtnaap,4
http://viaf.org/viaf/2608285,http://viaf.org/viaf/2608285,urn:PUL:bluemountain:bmtnaaj,1
http://viaf.org/viaf/19673322,http://viaf.org/viaf/19673322,urn:PUL:bluemountain:bmtnaaj,1
http://viaf.org/viaf/9845043,http://viaf.org/viaf/9845043,urn:PUL:bluemountain:bmtnaaj,1
http://viaf.org/viaf/27155901,http://viaf.org/viaf/27155901,urn:PUL:bluemountain:bmtnaaj,1
http://viaf.org/viaf/39390718,http://viaf.org/viaf/39390718,urn:PUL:bluemountain:bmtnaaj,1
http://viaf.org/viaf/122165988,http://viaf.org/viaf/122165988,urn:PUL:bluemountain:bmtnaao,3
http://viaf.org/viaf/49231990,http://viaf.org/viaf/49231990,urn:PUL:bluemountain:bmtnaao,2
http://viaf.org/viaf/37033179,http://viaf.org/viaf/37033179,urn:PUL:bluemountain:bmtnaao,2
http://viaf.org/viaf/15873,http://viaf.org/viaf/15873,urn:PUL:bluemountain:bmtnaao,3
http://viaf.org/viaf/15873,http://viaf.org/viaf/15873,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/73926135,http://viaf.org/viaf/73926135,urn:PUL:bluemountain:bmtnaao,2
http://viaf.org/viaf/73762839,http://viaf.org/viaf/73762839,urn:PUL:bluemountain:bmtnaao,4
http://viaf.org/viaf/35802497,http://viaf.org/viaf/35802497,urn:PUL:bluemountain:bmtnaao,1
http://viaf.org/viaf/74649315,http://viaf.org/viaf/74649315,urn:PUL:bluemountain:bmtnaao,1
http://viaf.org/viaf/9867924,http://viaf.org/viaf/9867924,urn:PUL:bluemountain:bmtnaao,1
http://viaf.org/viaf/59084095,http://viaf.org/viaf/59084095,urn:PUL:bluemountain:bmtnaao,2
http://viaf.org/viaf/54104757,http://viaf.org/viaf/54104757,urn:PUL:bluemountain:bmtnaao,1
http://viaf.org/viaf/46485632,http://viaf.org/viaf/46485632,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/34573018,http://viaf.org/viaf/34573018,urn:PUL:bluemountain:bmtnaap,3
http://viaf.org/viaf/79210673,http://viaf.org/viaf/79210673,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/280436235,http://viaf.org/viaf/280436235,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/109423811,http://viaf.org/viaf/109423811,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/2469239,http://viaf.org/viaf/2469239,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/49245334,http://viaf.org/viaf/49245334,urn:PUL:bluemountain:bmtnaap,4
http://viaf.org/viaf/66467993,http://viaf.org/viaf/66467993,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/,http://viaf.org/viaf/,urn:PUL:bluemountain:bmtnaap,21
http://viaf.org/viaf/71433883,http://viaf.org/viaf/71433883,urn:PUL:bluemountain:bmtnaap,3
http://viaf.org/viaf/313296155,http://viaf.org/viaf/313296155,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/313298719,http://viaf.org/viaf/313298719,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/32082875,http://viaf.org/viaf/32082875,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/17231680,http://viaf.org/viaf/17231680,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/7396101,http://viaf.org/viaf/7396101,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/2502254,http://viaf.org/viaf/2502254,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/29526072,http://viaf.org/viaf/29526072,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/102323171,http://viaf.org/viaf/102323171,urn:PUL:bluemountain:bmtnaap,3
http://viaf.org/viaf/23609771,http://viaf.org/viaf/23609771,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/6495873,http://viaf.org/viaf/6495873,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/51692500,http://viaf.org/viaf/51692500,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/77516039,http://viaf.org/viaf/77516039,urn:PUL:bluemountain:bmtnaap,4
http://viaf.org/viaf/5727003,http://viaf.org/viaf/5727003,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/313497744,http://viaf.org/viaf/313497744,urn:PUL:bluemountain:bmtnaap,3
http://viaf.org/viaf/59271121,http://viaf.org/viaf/59271121,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/18158021,http://viaf.org/viaf/18158021,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/72954210,http://viaf.org/viaf/72954210,urn:PUL:bluemountain:bmtnaap,3
http://viaf.org/viaf/69011339,http://viaf.org/viaf/69011339,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/100163516,http://viaf.org/viaf/100163516,urn:PUL:bluemountain:bmtnaap,3
http://viaf.org/viaf/42630086,http://viaf.org/viaf/42630086,urn:PUL:bluemountain:bmtnaap,3
http://viaf.org/viaf/24685053,http://viaf.org/viaf/24685053,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/39372890,http://viaf.org/viaf/39372890,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/32028674,http://viaf.org/viaf/32028674,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/46787155,http://viaf.org/viaf/46787155,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/73872493,http://viaf.org/viaf/73872493,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/61562486,http://viaf.org/viaf/61562486,urn:PUL:bluemountain:bmtnaap,3
http://viaf.org/viaf/47190802,http://viaf.org/viaf/47190802,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/304885600,http://viaf.org/viaf/304885600,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/14845492,http://viaf.org/viaf/14845492,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/9889931,http://viaf.org/viaf/9889931,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/13862660,http://viaf.org/viaf/13862660,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/34459370,http://viaf.org/viaf/34459370,urn:PUL:bluemountain:bmtnaap,3
http://viaf.org/viaf/61562401,http://viaf.org/viaf/61562401,urn:PUL:bluemountain:bmtnaap,3
http://viaf.org/viaf/100201551,http://viaf.org/viaf/100201551,urn:PUL:bluemountain:bmtnaap,5
http://viaf.org/viaf/100201551,http://viaf.org/viaf/100201551,urn:PUL:bluemountain:bmtnaau,5
http://viaf.org/viaf/7431262,http://viaf.org/viaf/7431262,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/22149082,http://viaf.org/viaf/22149082,urn:PUL:bluemountain:bmtnaap,4
http://viaf.org/viaf/56661160,http://viaf.org/viaf/56661160,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/19269259,http://viaf.org/viaf/19269259,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/34478013,http://viaf.org/viaf/34478013,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/91308069,http://viaf.org/viaf/91308069,urn:PUL:bluemountain:bmtnaap,12
http://viaf.org/viaf/109649570,http://viaf.org/viaf/109649570,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/7400206,http://viaf.org/viaf/7400206,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/7114317,http://viaf.org/viaf/7114317,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/36594323,http://viaf.org/viaf/36594323,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/39413836,http://viaf.org/viaf/39413836,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/82676625,http://viaf.org/viaf/82676625,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/10624494,http://viaf.org/viaf/10624494,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/32000675,http://viaf.org/viaf/32000675,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/12432757,http://viaf.org/viaf/12432757,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/42658549,http://viaf.org/viaf/42658549,urn:PUL:bluemountain:bmtnaap,5
http://viaf.org/viaf/74119533,http://viaf.org/viaf/74119533,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/40169930,http://viaf.org/viaf/40169930,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/69730039,http://viaf.org/viaf/69730039,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/736977,http://viaf.org/viaf/736977,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/9841229,http://viaf.org/viaf/9841229,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/29549983,http://viaf.org/viaf/29549983,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/278935970,http://viaf.org/viaf/278935970,urn:PUL:bluemountain:bmtnaap,8
http://viaf.org/viaf/51846592,http://viaf.org/viaf/51846592,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/27068379,http://viaf.org/viaf/27068379,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/70060735,http://viaf.org/viaf/70060735,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/39541598,http://viaf.org/viaf/39541598,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/29542054,http://viaf.org/viaf/29542054,urn:PUL:bluemountain:bmtnaap,9
http://viaf.org/viaf/41839211,http://viaf.org/viaf/41839211,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/100272527,http://viaf.org/viaf/100272527,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/117308892,http://viaf.org/viaf/117308892,urn:PUL:bluemountain:bmtnaap,6
http://viaf.org/viaf/95840801,http://viaf.org/viaf/95840801,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/71397100,http://viaf.org/viaf/71397100,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/61588662,http://viaf.org/viaf/61588662,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/24874360,http://viaf.org/viaf/24874360,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/66850873,http://viaf.org/viaf/66850873,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/68929740,http://viaf.org/viaf/68929740,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/112138782,http://viaf.org/viaf/112138782,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/46799598,http://viaf.org/viaf/46799598,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/12306931,http://viaf.org/viaf/12306931,urn:PUL:bluemountain:bmtnaap,5
http://viaf.org/viaf/120783691,http://viaf.org/viaf/120783691,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/19674449,http://viaf.org/viaf/19674449,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/121657958,http://viaf.org/viaf/121657958,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/64010465,http://viaf.org/viaf/64010465,urn:PUL:bluemountain:bmtnaap,3
http://viaf.org/viaf/17292949,http://viaf.org/viaf/17292949,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/56673517,http://viaf.org/viaf/56673517,urn:PUL:bluemountain:bmtnaap,5
http://viaf.org/viaf/5305985,http://viaf.org/viaf/5305985,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/34583723,http://viaf.org/viaf/34583723,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/112023376,http://viaf.org/viaf/112023376,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/5203500,http://viaf.org/viaf/5203500,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/17232808,http://viaf.org/viaf/17232808,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/11092933,http://viaf.org/viaf/11092933,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/6065,http://viaf.org/viaf/6065,urn:PUL:bluemountain:bmtnaap,5
http://viaf.org/viaf/100180950,http://viaf.org/viaf/100180950,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/100209825,http://viaf.org/viaf/100209825,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/51773371,http://viaf.org/viaf/51773371,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/29539221,http://viaf.org/viaf/29539221,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/13312733,http://viaf.org/viaf/13312733,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/41875982,http://viaf.org/viaf/41875982,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/45096102,http://viaf.org/viaf/45096102,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/32003575,http://viaf.org/viaf/32003575,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/104023256,http://viaf.org/viaf/104023256,urn:PUL:bluemountain:bmtnaap,3
http://viaf.org/viaf/14351251,http://viaf.org/viaf/14351251,urn:PUL:bluemountain:bmtnaap,7
http://viaf.org/viaf/102459152,http://viaf.org/viaf/102459152,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/32004265,http://viaf.org/viaf/32004265,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/88714260,http://viaf.org/viaf/88714260,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/295433813,http://viaf.org/viaf/295433813,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/61558452,http://viaf.org/viaf/61558452,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/61558452,http://viaf.org/viaf/61558452,urn:PUL:bluemountain:bmtnaau,1
http://viaf.org/viaf/Halicka,http://viaf.org/viaf/Halicka,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/2489741,http://viaf.org/viaf/2489741,urn:PUL:bluemountain:bmtnaap,4
http://viaf.org/viaf/89861303,http://viaf.org/viaf/89861303,urn:PUL:bluemountain:bmtnaap,3
http://viaf.org/viaf/109173325,http://viaf.org/viaf/109173325,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/4974612,http://viaf.org/viaf/4974612,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/59137316,http://viaf.org/viaf/59137316,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/19820307,http://viaf.org/viaf/19820307,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/44474928,http://viaf.org/viaf/44474928,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/6074390,http://viaf.org/viaf/6074390,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/100269972,http://viaf.org/viaf/100269972,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/61592829,http://viaf.org/viaf/61592829,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/41868516,http://viaf.org/viaf/41868516,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/100257278,http://viaf.org/viaf/100257278,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/49222285,http://viaf.org/viaf/49222285,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/19926916,http://viaf.org/viaf/19926916,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/71642977,http://viaf.org/viaf/71642977,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/22140431,http://viaf.org/viaf/22140431,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/41890867,http://viaf.org/viaf/41890867,urn:PUL:bluemountain:bmtnaap,3
http://viaf.org/viaf/12309408,http://viaf.org/viaf/12309408,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/161042429,http://viaf.org/viaf/161042429,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/68931085,http://viaf.org/viaf/68931085,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/111602108,http://viaf.org/viaf/111602108,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/24602962,http://viaf.org/viaf/24602962,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/54156349,http://viaf.org/viaf/54156349,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/68929835,http://viaf.org/viaf/68929835,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/22203431,http://viaf.org/viaf/22203431,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/31999657,http://viaf.org/viaf/31999657,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/113312594,http://viaf.org/viaf/113312594,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/4925227,http://viaf.org/viaf/4925227,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/76403498,http://viaf.org/viaf/76403498,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/39385478,http://viaf.org/viaf/39385478,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/12405830,http://viaf.org/viaf/12405830,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/65667289,http://viaf.org/viaf/65667289,urn:PUL:bluemountain:bmtnaap,2
http://viaf.org/viaf/79278155,http://viaf.org/viaf/79278155,urn:PUL:bluemountain:bmtnaap,4
http://viaf.org/viaf/29542632,http://viaf.org/viaf/29542632,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/24726854,http://viaf.org/viaf/24726854,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/65248127,http://viaf.org/viaf/65248127,urn:PUL:bluemountain:bmtnaap,1
http://viaf.org/viaf/55535094,http://viaf.org/viaf/55535094,urn:PUL:bluemountain:bmtnaap,1
,,urn:PUL:bluemountain:bmtnaau,5
,,urn:PUL:bluemountain:bmtnaaz,1
http://viaf.org/viaf/17378621,http://viaf.org/viaf/17378621,urn:PUL:bluemountain:bmtnaau,1
http://viaf.org/viaf/39390702,http://viaf.org/viaf/39390702,urn:PUL:bluemountain:bmtnaau,1
http://viaf.org/viaf/103209512,http://viaf.org/viaf/103209512,urn:PUL:bluemountain:bmtnaau,1
http://viaf.org/viaf/29574443,http://viaf.org/viaf/29574443,urn:PUL:bluemountain:bmtnaau,2
